value,count,prop,class,col
2,194928,88.5,Trees,darkgreen
11,11296,5.13,Rangeland,green
1,9141,4.15,Water,blue
9,4589,2.08,Snow/Ice,black
8,243,0.11,Bare ground,burlywood
7,52,0.02,Built Area,red
4,16,0.01,Flooded vegetation,lightgreen
