value,count,prop,class,col
2,55995,82.98,Trees,darkgreen
1,4689,6.95,Water,blue
11,4575,6.78,Rangeland,green
7,2077,3.08,Built Area,red
4,113,0.17,Flooded vegetation,lightgreen
8,24,0.04,Bare ground,burlywood
5,6,0.01,Crops,yellow
