value,count,prop,class,col
2,268879,84.49,Trees,darkgreen
11,38025,11.95,Rangeland,green
1,10655,3.35,Water,blue
4,671,0.21,Flooded vegetation,lightgreen
7,16,0.01,Built Area,red
