value,count,prop,class,col
2,1469384,86.97,Trees,darkgreen
11,183970,10.89,Rangeland,green
1,16789,0.99,Water,blue
5,13426,0.79,Crops,yellow
7,5561,0.33,Built Area,red
8,372,0.02,Bare ground,burlywood
4,29,0,Flooded vegetation,lightgreen
9,2,0,Snow/Ice,black
