value,count,prop,class,col
5,475953,42.04,Crops,yellow
2,401447,35.46,Trees,darkgreen
7,96332,8.51,Built Area,red
1,78315,6.92,Water,blue
11,76953,6.8,Rangeland,green
4,1897,0.17,Flooded vegetation,lightgreen
8,1252,0.11,Bare ground,burlywood
