value,count,prop,class,col
2,442269,66.79,Trees,darkgreen
11,97150,14.67,Rangeland,green
5,66099,9.98,Crops,yellow
1,52015,7.86,Water,blue
7,3079,0.46,Built Area,red
4,1422,0.21,Flooded vegetation,lightgreen
8,120,0.02,Bare ground,burlywood
9,13,0,Snow/Ice,black
