value,count,prop,class,col
2,103523,83.33,Trees,darkgreen
1,11148,8.97,Water,blue
11,5161,4.15,Rangeland,green
7,2482,2,Built Area,red
4,1841,1.48,Flooded vegetation,lightgreen
8,70,0.06,Bare ground,burlywood
5,15,0.01,Crops,yellow
