value,count,prop,class,col
11,2394390,47.84,Rangeland,green
9,2080380,41.57,Snow/Ice,black
4,435509,8.7,Flooded vegetation,lightgreen
8,63664,1.27,Bare ground,burlywood
1,30338,0.61,Water,blue
2,422,0.01,Trees,darkgreen
5,73,0,Crops,yellow
