value,count,prop,class,col
11,2354426,45.59,Rangeland,green
9,1469654,28.46,Snow/Ice,black
8,1297316,25.12,Bare ground,burlywood
4,29101,0.56,Flooded vegetation,lightgreen
1,13656,0.26,Water,blue
2,79,0,Trees,darkgreen
