value,count,prop,class,col
2,2529521,81.68,Trees,darkgreen
11,473047,15.27,Rangeland,green
1,59598,1.92,Water,blue
5,26400,0.85,Crops,yellow
7,7677,0.25,Built Area,red
4,528,0.02,Flooded vegetation,lightgreen
8,245,0.01,Bare ground,burlywood
