value,count,prop,class,col
5,115977,82.3,Crops,yellow
2,19439,13.79,Trees,darkgreen
7,4333,3.07,Built Area,red
11,904,0.64,Rangeland,green
1,262,0.19,Water,blue
8,10,0.01,Bare ground,burlywood
