value,count,prop,class,col
2,300336,85.49,Trees,darkgreen
1,46914,13.35,Water,blue
11,4041,1.15,Rangeland,green
4,9,0,Flooded vegetation,lightgreen
8,6,0,Bare ground,burlywood
7,5,0,Built Area,red
